"","종목코드","종목명","종가","대비","등락률","EPS","PER","BPS","PBR","주당배당금","배당수익률"
"1672","013360","일성건설",1230,-55,-4.28,30,41,1688,0.73,15,1.22
"1673","003120","일성신약",79300,-1000,-1.25,4859,16.32,129883,0.61,750,0.95
"1674","068330","일신바이오",6120,-180,-2.86,109,56.15,908,6.74,7,0.11
"1675","003200","일신방직",86300,-2400,-2.71,3084,27.98,293218,0.29,1500,1.74
"1676","007110","일신석재",1875,-20,-1.06,12,156.25,671,2.79,0,0
"1677","058450","일야",685,0,0,NA,NA,607,1.13,0,0
"1678","007570","일양약품",52000,1800,3.59,548,94.89,10081,5.16,120,0.23
"1679","007575","일양약품우",62500,2000,3.31,NA,NA,NA,NA,145,0.23
"1680","008500","일정실업",13700,-400,-2.84,NA,NA,24611,0.56,0,0
"1681","019540","일지테크",3775,-65,-1.69,NA,NA,8805,0.43,0,0
"1682","081000","일진다이아",44350,-3400,-7.12,914,48.52,12656,3.5,300,0.68
"1683","020760","일진디스플",4590,-265,-5.46,NA,NA,1665,2.76,0,0
"1684","020150","일진머티리얼즈",69900,-3100,-4.25,1016,68.8,12390,5.64,50,0.07
"1685","103590","일진전기",3615,-170,-4.49,97,37.27,8191,0.44,0,0
"1686","094820","일진파워",5320,-80,-1.48,800,6.65,6367,0.84,300,5.64
"1687","015860","일진홀딩스",5030,-170,-3.27,274,18.36,5815,0.87,100,1.99
"1688","226320","잇츠한불",27300,-400,-1.44,NA,NA,18789,1.45,100,0.37
"1689","049550","잉크테크",4325,-65,-1.48,NA,NA,2246,1.93,0,0
"1690","254120","자비스",2345,-15,-0.64,NA,NA,806,2.91,0,0
"1691","221610","자안",322,-18,-5.29,6,53.67,208,1.55,0,0
"1692","043910","자연과환경",1300,-35,-2.62,NA,NA,835,1.56,0,0
"1693","234920","자이글",3630,-140,-3.71,NA,NA,3818,0.95,0,0
"1694","317400","자이에스앤디",10600,-450,-4.07,677,15.66,5419,1.96,100,0.94
"1695","033240","자화전자",15700,-1350,-7.92,NA,NA,15564,1.01,0,0
"1696","174880","장원테크",964,-51,-5.02,NA,NA,2073,0.47,0,0
"1697","049630","재영솔루텍",930,-21,-2.21,82,11.34,744,1.25,0,0
"1698","000950","전방",32100,-900,-2.73,NA,NA,50283,0.64,0,0
"1699","110020","전진바이오팜",12200,0,0,NA,NA,557,21.9,0,0
"1700","065530","전파기지국",4330,-155,-3.46,45,96.22,1322,3.28,50,1.15
"1701","208140","정다운",3050,-140,-4.39,37,82.43,2108,1.45,0,0
"1702","022220","정산애강",1975,60,3.13,222,8.9,1603,1.23,0,0
"1703","040420","정상제이엘에스",6130,-40,-0.65,514,11.93,4080,1.5,430,7.01
"1704","045510","정원엔시스",1675,-45,-2.62,25,67,1200,1.4,0,0
"1705","065620","제낙스",15950,0,0,NA,NA,330,48.33,0,0
"1706","217190","제너셈",5130,-140,-2.66,368,13.94,2381,2.15,50,0.97
"1707","095700","제넥신",96200,-2800,-2.83,NA,NA,12496,7.7,0,0
"1708","072520","제넨바이오",1785,-20,-1.11,NA,NA,215,8.3,0,0
"1709","122310","제노레이",9260,140,1.54,996,9.3,4096,2.26,400,4.32
"1710","187420","제노포커스",7230,-470,-6.1,NA,NA,2358,3.07,0,0
"1711","225220","제놀루션",25600,-250,-0.97,NA,NA,680,37.65,0,0
"1712","123330","제닉",4930,270,5.79,NA,NA,3877,1.27,0,0
"1713","159580","제로투세븐",9970,120,1.22,473,21.08,3635,2.74,0,0
"1714","147830","제룡산업",6290,-260,-3.97,255,24.67,5685,1.11,100,1.59
"1715","033100","제룡전기",5700,-150,-2.56,348,16.38,3490,1.63,50,0.88
"1716","079370","제우스",29050,-850,-2.84,1359,21.38,21560,1.35,200,0.69
"1717","054950","제이브이엠",33350,-650,-1.91,993,33.59,19525,1.71,400,1.2
"1718","090470","제이스텍",7500,-340,-4.34,108,69.44,8904,0.84,50,0.67
"1719","137950","제이씨케미칼",6070,-230,-3.65,548,11.08,4222,1.44,60,0.99
"1720","033320","제이씨현시스템",8160,-490,-5.66,37,220.54,4463,1.83,0,0
"1721","204270","제이앤티씨",10050,-300,-2.9,1691,5.94,5638,1.78,0,0
"1722","194370","제이에스코퍼레이션",12400,200,1.64,646,19.2,11755,1.05,500,4.03
"1723","026040","제이에스티나",2020,-20,-0.98,NA,NA,2745,0.74,0,0
"1724","126880","제이엔케이히터",8060,-260,-3.13,357,22.58,4014,2.01,0,0
"1725","322510","제이엘케이",9230,-650,-6.58,NA,NA,2432,3.8,0,0
"1726","033050","제이엠아이",1190,-40,-3.25,NA,NA,1090,1.09,0,0
"1727","094970","제이엠티",3305,220,7.13,57,57.98,3300,1,50,1.51
"1728","058420","제이웨이",308,0,0,NA,NA,578,0.53,0,0
"1729","025620","제이준코스메틱",2230,-45,-1.98,NA,NA,1906,1.17,0,0
"1730","036420","제이콘텐트리",44650,-1200,-2.62,79,565.19,22129,2.02,0,0
"1731","089790","제이티",9150,30,0.33,380,24.08,2588,3.54,0,0
"1732","030000","제일기획",19450,-450,-2.26,1363,14.27,8229,2.36,820,4.22
"1733","052670","제일바이오",6030,-150,-2.43,152,39.67,2108,2.86,0,0
"1734","271980","제일약품",42400,-1100,-2.53,NA,NA,11564,3.67,70,0.17
"1735","001560","제일연마",7260,-110,-1.49,853,8.51,8396,0.86,220,3.03
"1736","199820","제일전기공업",21400,-1700,-7.36,1472,14.54,6617,3.23,125,0.58
"1737","023440","제일제강",3205,-80,-2.44,NA,NA,2070,1.55,0,0
"1738","038010","제일테크노스",5860,140,2.45,492,11.91,8454,0.69,90,1.54
"1739","002620","제일파마홀딩스",18650,-500,-2.61,NA,NA,24634,0.76,70,0.38
"1740","080220","제주반도체",6390,-410,-6.03,NA,NA,2430,2.63,0,0
"1741","006220","제주은행",6240,-170,-2.65,796,7.84,15491,0.4,100,1.6
"1742","089590","제주항공",23350,200,0.86,NA,NA,11248,2.08,0,0
"1743","216080","제테마",19750,0,0,NA,NA,2019,9.78,0,0
"1744","229000","젠큐릭스",21550,-550,-2.49,NA,NA,29,743.1,0,0
"1745","082270","젬백스",23550,250,1.07,NA,NA,2467,9.55,0,0
"1746","064800","젬백스링크",1380,-50,-3.5,54,25.56,1839,0.75,10,0.72
"1747","041590","젬백스지오",746,-5,-0.67,NA,NA,1169,0.64,0,0
"1748","044060","조광ILI",8980,-650,-6.75,359,25.01,5739,1.56,0,0
"1749","004910","조광페인트",6290,-80,-1.26,NA,NA,13495,0.47,200,3.18
"1750","004700","조광피혁",52600,-900,-1.68,4076,12.9,41361,1.27,0,0
"1751","001550","조비",20500,-400,-1.91,NA,NA,9237,2.22,0,0
"1752","000480","조선내화",78800,-600,-0.76,7493,10.52,147942,0.53,4000,5.08
"1753","120030","조선선재",109500,-1500,-1.35,11834,9.25,87844,1.25,1500,1.37
"1754","034940","조아제약",4380,-150,-3.31,NA,NA,1874,2.34,0,0
"1755","101730","조이맥스",3105,-145,-4.46,NA,NA,798,3.89,0,0
"1756","067000","조이시티",8080,-150,-1.82,NA,NA,758,10.66,0,0
"1757","018470","조일알미늄",593,-16,-2.63,NA,NA,1617,0.37,0,0
"1758","002600","조흥",174500,-500,-0.29,13076,13.35,215770,0.81,6000,3.44
"1759","185750","종근당",171000,-1500,-0.87,4751,35.99,41506,4.12,900,0.53
"1760","063160","종근당바이오",65900,-1100,-1.64,2280,28.9,28890,2.28,200,0.3
"1761","001630","종근당홀딩스",103500,-1500,-1.43,8988,11.52,93600,1.11,1300,1.26
"1762","033340","좋은사람들",1075,-80,-6.93,NA,NA,2156,0.5,0,0
"1763","036930","주성엔지니어링",10150,-450,-4.25,534,19.01,5033,2.02,70,0.69
"1764","044380","주연테크",957,-26,-2.64,NA,NA,731,1.31,0,0
"1765","239340","줌인터넷",5590,-380,-6.37,NA,NA,980,5.7,0,0
"1766","072020","중앙백신",15800,-350,-2.17,186,84.95,8671,1.82,50,0.32
"1767","000440","중앙에너비스",9160,460,5.29,132,69.39,7246,1.26,160,1.75
"1768","228760","지노믹트리",12150,-500,-3.95,NA,NA,5450,2.23,0,0
"1769","314130","지놈앤컴퍼니",60900,500,0.83,NA,NA,NA,NA,0,0
"1770","013890","지누스",93400,500,0.54,5999,15.57,26336,3.55,1250,1.34
"1771","043610","지니뮤직",4940,-260,-5,126,39.21,2627,1.88,0,0
"1772","263860","지니언스",6450,-370,-5.43,343,18.8,3585,1.8,0,0
"1773","303030","지니틱스",3190,10,0.31,15,212.67,844,3.78,0,0
"1774","036180","지더블유바이텍",1205,0,0,NA,NA,1342,0.9,0,0
"1775","208350","지란지교시큐리티",5700,-20,-0.35,318,17.92,5177,1.1,0,0
"1776","114570","지스마트글로벌",620,0,0,NA,NA,4180,0.15,0,0
"1777","051160","지어소프트",17800,-500,-2.73,NA,NA,572,31.12,0,0
"1778","053050","지에스이",1545,-35,-2.22,155,9.97,2305,0.67,40,2.59
"1779","119850","지엔씨에너지",6160,-260,-4.05,422,14.6,4944,1.25,50,0.81
"1780","270520","지엔원에너지",4545,-55,-1.2,14,324.64,1869,2.43,0,0
"1781","065060","지엔코",926,-31,-3.24,NA,NA,932,0.99,0,0
"1782","204840","지엘팜텍",1215,-80,-6.18,NA,NA,62,19.6,0,0
"1783","013870","지엠비코리아",7890,-270,-3.31,143,55.17,11858,0.67,30,0.38
"1784","071320","지역난방공사",36950,-550,-1.47,NA,NA,132086,0.28,0,0
"1785","111820","지와이커머스",2470,0,0,NA,NA,18,137.22,0,0
"1786","010580","지코",306,0,0,NA,NA,314,0.97,0,0
"1787","035000","지투알",5320,-220,-3.97,941,5.65,8625,0.62,300,5.64
"1788","115450","지트리비앤티",19500,-1950,-9.09,NA,NA,2556,7.63,0,0
"1789","219750","지티지웰니스",6720,-570,-7.82,NA,NA,1181,5.69,0,0
"1790","088790","진도",3730,60,1.63,NA,NA,8030,0.46,100,2.68
"1791","018120","진로발효",30750,100,0.33,1961,15.68,11835,2.6,1350,4.39
"1792","109820","진매트릭스",10450,-750,-6.7,NA,NA,826,12.65,0,0
"1793","086060","진바이오텍",4945,-95,-1.88,98,50.46,5450,0.91,30,0.61
"1794","036890","진성티이씨",11650,-250,-2.1,1102,10.57,6213,1.88,200,1.72
"1795","003780","진양산업",3940,-85,-2.11,525,7.5,3159,1.25,200,5.08
"1796","007370","진양제약",5600,-200,-3.45,147,38.1,3639,1.54,100,1.79
"1797","010640","진양폴리",3060,-100,-3.16,755,4.05,2658,1.15,100,3.27
"1798","100250","진양홀딩스",2670,5,0.19,276,9.67,5507,0.48,170,6.37
"1799","051630","진양화학",3455,-40,-1.14,NA,NA,2221,1.56,0,0
"1800","272450","진에어",21500,300,1.42,NA,NA,5750,3.74,0,0
"1801","011000","진원생명과학",14100,-200,-1.4,NA,NA,898,15.7,0,0
"1802","002780","진흥기업",2560,-40,-1.54,140,18.29,664,3.86,0,0
"1803","002787","진흥기업2우B",11100,-200,-1.77,NA,NA,NA,NA,0,0
"1804","002785","진흥기업우B",4975,-135,-2.64,NA,NA,NA,NA,0,0
"1805","085660","차바이오텍",19150,900,4.93,884,21.66,7187,2.66,0,0
"1806","009310","참엔지니어링",1475,-5,-0.34,NA,NA,1002,1.47,0,0
"1807","094850","참좋은여행",11800,-100,-0.84,1714,6.88,6907,1.71,170,1.44
"1808","004650","창해에탄올",12700,-100,-0.78,2729,4.65,13530,0.94,600,4.72
"1809","311690","천랩",37000,-800,-2.12,NA,NA,8101,4.57,0,0
"1810","278280","천보",160200,-7700,-4.59,2348,68.23,21034,7.62,300,0.19
"1811","000650","천일고속",64100,-600,-0.93,506,126.68,35686,1.8,5000,7.8
"1812","096240","청담러닝",19050,-350,-1.8,1176,16.2,8569,2.22,1000,5.25
"1813","013720","청보산업",14150,450,3.28,38,372.37,2688,5.26,0,0
"1814","066360","체리부로",2240,-25,-1.1,NA,NA,3225,0.69,0,0
"1815","033250","체시스",1600,-45,-2.74,NA,NA,954,1.68,0,0
"1816","047820","초록뱀",2340,-80,-3.31,99,23.64,874,2.68,0,0
"1817","094360","칩스앤미디어",15550,-600,-3.72,469,33.16,3331,4.67,152,0.98
"1818","016920","카스",2380,-100,-4.03,140,17,1893,1.26,10,0.42
"1819","284620","카이노스메드",3915,-65,-1.63,NA,NA,NA,NA,0,0
"1820","035720","카카오",488000,3500,0.72,NA,NA,60603,8.05,127,0.03
"1821","293490","카카오게임즈",54000,-2100,-3.74,197,274.11,7443,7.26,0,0
"1822","042000","카페24",32650,-1750,-5.09,356,91.71,6203,5.26,0,0
"1823","006380","카프로",3875,-115,-2.88,NA,NA,4613,0.84,0,0
"1824","317530","캐리소프트",6310,330,5.52,NA,NA,2625,2.4,0,0
"1825","071850","캐스텍코리아",3495,5,0.14,NA,NA,7346,0.48,0,0
"1826","180400","캔서롭",7740,0,0,NA,NA,1066,7.26,0,0
"1827","050110","캠시스",2700,-85,-3.05,31,87.1,1566,1.72,0,0
"1828","109070","컨버즈",4100,0,0,NA,NA,1010,4.06,0,0
"1829","078340","컴투스",138400,-5400,-3.76,9160,15.11,71478,1.94,1400,1.01
"1830","307930","컴퍼니케이",6980,-280,-3.86,604,11.56,3280,2.13,160,2.29
"1831","263700","케어랩스",9250,-200,-2.12,47,196.81,4905,1.89,0,0
"1832","214370","케어젠",66700,-1500,-2.2,2814,23.7,20200,3.3,2800,4.2
"1833","221980","케이디켐",13300,-150,-1.12,1917,6.94,19151,0.69,500,3.76
"1834","043290","케이맥",2150,-195,-8.32,NA,NA,1236,1.74,0,0
"1835","317030","케이비17호스팩",2065,0,0,NA,NA,NA,NA,0,0
"1836","001620","케이비아이동국실업",848,-26,-2.97,NA,NA,2665,0.32,0,0
"1837","323940","케이비제18호스팩",2055,0,0,NA,NA,NA,NA,0,0
"1838","330990","케이비제19호스팩",2075,5,0.24,NA,NA,NA,NA,0,0
"1839","342550","케이비제20호스팩",2055,5,0.24,NA,NA,NA,NA,0,0
"1840","192250","케이사인",2340,355,17.88,56,41.79,841,2.78,0,0
"1841","029460","케이씨",27750,-750,-2.63,4054,6.85,33184,0.84,250,0.9
"1842","344820","케이씨씨글라스",44200,-1250,-2.75,NA,NA,NA,NA,0,0
"1843","115500","케이씨에스",8600,1980,29.91,236,36.44,1724,4.99,220,2.56
"1844","281820","케이씨텍",25050,-600,-2.34,1859,13.47,14541,1.72,200,0.8
"1845","089150","케이씨티",8520,1960,29.88,50,170.4,2151,3.96,60,0.7
"1846","025880","케이씨피드",2510,10,0.4,NA,NA,3124,0.8,15,0.6
"1847","093320","케이아이엔엑스",74000,-2800,-3.65,3291,22.49,16719,4.43,500,0.68
"1848","073010","케이에스피",1520,-30,-1.94,46,33.04,629,2.42,0,0
"1849","105330","케이엔더블유",8600,80,0.94,NA,NA,4847,1.77,0,0
"1850","272110","케이엔제이",12600,-750,-5.62,863,14.6,4267,2.95,0,0
"1851","039420","케이엘넷",3280,-100,-2.96,166,19.76,1501,2.19,60,1.83
"1852","083550","케이엠",10700,-300,-2.73,666,16.07,7816,1.37,50,0.47
"1853","032500","케이엠더블유",62000,-3300,-5.05,2654,23.36,5444,11.39,0,0
"1854","225430","케이엠제약",2515,-85,-3.27,NA,NA,1077,2.34,0,0
"1855","064820","케이프",4955,15,0.3,260,19.06,5801,0.85,0,0
"1856","347140","케이프이에스제4호",2060,0,0,NA,NA,NA,NA,0,0
"1857","256940","케이피에스",15000,-750,-4.76,NA,NA,2357,6.36,0,0
"1858","024880","케이피에프",4500,-175,-3.74,480,9.38,9274,0.49,160,3.56
"1859","042040","케이피엠테크",2565,55,2.19,NA,NA,1132,2.27,0,0
"1860","054410","케이피티유",7270,-30,-0.41,NA,NA,6500,1.12,0,0
"1861","274090","켄코아에어로스페이스",16350,-1500,-8.4,NA,NA,3679,4.44,0,0
"1862","217600","켐온",3480,160,4.82,32,108.75,581,5.99,0,0
"1863","089010","켐트로닉스",29150,-750,-2.51,1235,23.6,6618,4.4,300,1.03
"1864","220260","켐트로스",6200,-290,-4.47,11,563.64,1692,3.66,0,0
"1865","052400","코나아이",40000,600,1.52,NA,NA,5557,7.2,0,0
"1866","033110","코너스톤네트웍스",204,0,0,NA,NA,288,0.71,0,0
"1867","094860","코닉글로리",2170,-15,-0.69,NA,NA,214,10.14,0,0
"1868","046070","코다코",1115,-15,-1.33,NA,NA,752,1.48,0,0
"1869","047770","코데즈컴바인",2490,-60,-2.35,181,13.76,1099,2.27,0,0
"1870","078940","코드네이처",2120,0,0,NA,NA,695,3.05,0,0
"1871","080530","코디",1820,-65,-3.45,NA,NA,1852,0.98,0,0
"1872","224060","코디엠",402,-12,-2.9,41,9.8,448,0.9,0,0
"1873","078650","코렌",862,-23,-2.6,NA,NA,1030,0.84,0,0
"1874","104540","코렌텍",19550,750,3.99,246,79.47,2671,7.32,0,0
"1875","027050","코리아나",4855,-65,-1.32,19,255.53,1953,2.49,0,0
"1876","290510","코리아센터",8170,-630,-7.16,101,80.89,2528,3.23,0,0
"1877","007815","코리아써우",6460,50,0.78,NA,NA,NA,NA,0,0
"1878","007810","코리아써키트",14550,-450,-3,25,582,12169,1.2,0,0
"1879","00781K","코리아써키트2우B",6670,-290,-4.17,NA,NA,NA,NA,0,0
"1880","190650","코리아에셋투자증권",7860,-120,-1.5,1207,6.51,10902,0.72,300,3.82
"1881","101670","코리아에스이",1220,-30,-2.4,NA,NA,1600,0.76,0,0
"1882","123410","코리아에프티",3370,-75,-2.18,206,16.36,4293,0.78,60,1.78
"1883","003690","코리안리",7860,-30,-0.38,1550,5.07,20404,0.39,500,6.36
"1884","036690","코맥스",6120,-110,-1.77,255,24,4539,1.35,50,0.82
"1885","049430","코메론",8670,-280,-3.13,1660,5.22,15526,0.56,200,2.31
"1886","183300","코미코",58000,-2000,-3.33,2515,23.06,13185,4.4,400,0.69
"1887","041960","코미팜",10100,-300,-2.88,NA,NA,1146,8.81,0,0
"1888","089890","코세스",7120,-390,-5.19,383,18.59,1608,4.43,0,0
"1889","009730","코센",905,0,0,NA,NA,230,3.93,0,0
"1890","082660","코스나인",1365,-35,-2.5,NA,NA,629,2.17,0,0
"1891","192820","코스맥스",104500,-500,-0.48,3168,32.99,34178,3.06,900,0.86
"1892","044820","코스맥스비티아이",15700,-450,-2.79,42,373.81,30613,0.51,250,1.59
"1893","222040","코스맥스엔비티",7410,-180,-2.37,NA,NA,3413,2.17,0,0
"1894","241710","코스메카코리아",13700,-200,-1.44,456,30.04,11958,1.15,0,0
"1895","005070","코스모신소재",19850,-1500,-7.03,NA,NA,5026,3.95,0,0
"1896","005420","코스모화학",12250,-350,-2.78,NA,NA,5351,2.29,0,0
"1897","069110","코스온",3860,-60,-1.53,NA,NA,4765,0.81,0,0
"1898","071950","코아스",1160,-15,-1.28,70,16.57,811,1.43,0,0
"1899","166480","코아스템",18850,750,4.14,NA,NA,3671,5.13,0,0
"1900","045970","코아시아",11250,-600,-5.06,303,37.13,4597,2.45,60,0.53
"1901","196450","코아시아옵틱스",411,0,0,46,8.93,556,0.74,0,0
"1902","029960","코엔텍",8730,70,0.81,485,18,3056,2.86,540,6.19
"1903","002020","코오롱",22700,-500,-2.16,NA,NA,43841,0.52,500,2.2
"1904","003070","코오롱글로벌",19850,-1000,-4.8,1922,10.33,18259,1.09,350,1.76
"1905","003075","코오롱글로벌우",24150,-650,-2.62,NA,NA,NA,NA,400,1.66
"1906","144620","코오롱머티리얼",3235,-110,-3.29,NA,NA,1028,3.15,0,0
"1907","102940","코오롱생명과학",19000,-250,-1.3,NA,NA,8852,2.15,0,0
"1908","002025","코오롱우",13550,-200,-1.45,NA,NA,NA,NA,550,4.06
"1909","120110","코오롱인더",55000,2100,3.97,1087,50.6,67767,0.81,900,1.64
"1910","120115","코오롱인더우",25900,850,3.39,NA,NA,NA,NA,950,3.67
"1911","138490","코오롱플라스틱",5980,-50,-0.83,143,41.82,5200,1.15,70,1.17
"1912","021240","코웨이",64700,-2300,-3.43,4611,14.03,14611,4.43,2400,3.71
"1913","033290","코웰패션",5700,-200,-3.39,584,9.76,2695,2.12,100,1.75
"1914","056360","코위버",9580,-370,-3.72,2208,4.34,12111,0.79,200,2.09
"1915","282880","코윈테크",23900,-650,-2.65,2118,11.28,10940,2.18,470,1.97
"1916","121850","코이즈",3770,-35,-0.92,NA,NA,1245,3.03,0,0
"1917","015710","코콤",6740,-240,-3.44,495,13.62,6725,1,160,2.37
"1918","052330","코텍",9720,-220,-2.21,2069,4.7,20412,0.48,400,4.12
"1919","322780","코퍼스코리아",2095,10,0.48,NA,NA,NA,NA,0,0
"1920","126600","코프라",5170,-190,-3.54,424,12.19,5167,1,70,1.35
"1921","200130","콜마비앤에이치",50000,-1200,-2.34,1844,27.11,8544,5.85,250,0.5
"1922","031820","콤텍시스템",1485,-20,-1.33,20,74.25,1398,1.06,0,0
"1923","192400","쿠쿠홀딩스",127000,3000,2.42,12779,9.94,94719,1.34,3000,2.36
"1924","284740","쿠쿠홈시스",40550,1150,2.92,2892,14.02,19326,2.1,560,1.38
"1925","317690","퀀타매트릭스",18250,-600,-3.18,NA,NA,2372,7.69,0,0
"1926","060280","큐렉소",7600,-350,-4.4,NA,NA,1318,5.77,0,0
"1927","015590","큐로",582,-21,-3.48,17,34.24,451,1.29,0,0
"1928","040350","큐로컴",1400,-30,-2.1,NA,NA,430,3.26,0,0
"1929","051780","큐로홀딩스",555,-23,-3.98,NA,NA,276,2.01,0,0
"1930","115180","큐리언트",31750,-50,-0.16,NA,NA,1786,17.78,0,0
"1931","043090","큐브앤컴퍼니",2655,215,8.81,NA,NA,731,3.63,0,0
"1932","182360","큐브엔터",3170,-100,-3.06,37,85.68,663,4.78,0,0
"1933","066310","큐에스아이",17000,-300,-1.73,137,124.09,6583,2.58,50,0.29
"1934","016600","큐캐피탈",564,-15,-2.59,37,15.24,798,0.71,0,0
"1935","264900","크라운제과",9810,-390,-3.82,1425,6.88,10682,0.92,250,2.55
"1936","26490K","크라운제과우",9820,-180,-1.8,NA,NA,NA,NA,252,2.57
"1937","005740","크라운해태홀딩스",9020,-150,-1.64,NA,NA,17087,0.53,100,1.11
"1938","005745","크라운해태홀딩스우",12000,-450,-3.61,NA,NA,NA,NA,105,0.88
"1939","043590","크로바하이텍",1865,0,0,NA,NA,861,2.17,0,0
"1940","114120","크루셜텍",1185,-50,-4.05,NA,NA,3562,0.33,0,0
"1941","110790","크리스에프앤씨",25150,400,1.62,2140,11.75,18523,1.36,400,1.59
"1942","083790","크리스탈지노믹스",13400,-300,-2.19,NA,NA,3538,3.79,0,0
"1943","045520","크린앤사이언스",27300,-1000,-3.53,1314,20.78,6496,4.2,300,1.1
"1944","036170","클라우드에어",1555,-85,-5.18,NA,NA,2258,0.69,0,0
"1945","214150","클래시스",13850,-950,-6.42,534,25.94,1366,10.14,46,0.33
"1946","352770","클리노믹스",13450,-700,-4.95,NA,NA,452,29.76,0,0
"1947","237880","클리오",18300,-850,-4.44,177,103.39,8563,2.14,220,1.2
"1948","139670","키네마스터",55000,800,1.48,5,11000,927,59.33,0,0
"1949","020120","키다리스튜디오",11250,-150,-1.32,139,80.94,1213,9.27,0,0
"1950","311270","키움제5호스팩",2120,-5,-0.24,NA,NA,NA,NA,0,0
"1951","039490","키움증권",129000,-5500,-4.09,14017,9.2,87976,1.47,2000,1.55
"1952","012170","키위미디어그룹",1105,0,0,NA,NA,NA,NA,0,0
"1953","054780","키이스트",14300,-450,-3.05,NA,NA,2555,5.6,0,0
"1954","219130","타이거일렉",11850,-700,-5.58,255,46.47,6915,1.71,0,0
"1955","065130","탑엔지니어링",9470,-270,-2.77,2469,3.84,13291,0.71,100,1.06
"1956","014580","태경비케이",4330,-205,-4.52,148,29.26,4846,0.89,100,2.31
"1957","015890","태경산업",5620,-60,-1.06,1023,5.49,8089,0.69,370,6.58
"1958","006890","태경케미컬",13000,-1000,-7.14,858,15.15,10215,1.27,150,1.15
"1959","023160","태광",7360,-160,-2.13,418,17.61,16280,0.45,100,1.36
"1960","003240","태광산업",942000,-1000,-0.11,161659,5.83,2855185,0.33,1550,0.16
"1961","011280","태림포장",4930,-240,-4.64,270,18.26,4325,1.14,290,5.88
"1962","053620","태양",9780,20,0.2,925,10.57,18435,0.53,150,1.53
"1963","004100","태양금속",1200,-25,-2.04,NA,NA,1773,0.68,5,0.42
"1964","004105","태양금속우",2760,-75,-2.65,NA,NA,NA,NA,10,0.36
"1965","009410","태영건설",11850,-200,-1.66,1326,8.94,14630,0.81,150,1.27
"1966","009415","태영건설우",11000,-250,-2.22,NA,NA,NA,NA,155,1.41
"1967","044490","태웅",12700,-400,-3.05,NA,NA,28401,0.45,0,0
"1968","124560","태웅로직스",4870,-95,-1.91,664,7.33,2337,2.08,50,1.03
"1969","001420","태원물산",4060,-95,-2.29,73,55.62,4237,0.96,85,2.09
"1970","007980","태평양물산",1900,-85,-4.28,241,7.88,3458,0.55,30,1.58
"1971","191420","테고사이언스",26350,-400,-1.5,106,248.58,5914,4.46,0,0
"1972","073640","테라사이언스",1830,-40,-2.14,NA,NA,479,3.82,0,0
"1973","182690","테라셈",1940,205,11.82,NA,NA,548,3.54,0,0
"1974","066700","테라젠이텍스",7850,-170,-2.12,1432,5.48,4378,1.79,0,0
"1975","095610","테스",30950,350,1.14,508,60.93,10872,2.85,300,0.97
"1976","131970","테스나",49150,-250,-0.51,1363,36.06,10259,4.79,200,0.41
"1977","055490","테이팩스",36900,-350,-0.94,1617,22.82,21349,1.73,0,0
"1978","089030","테크윙",21700,-650,-2.91,584,37.16,9076,2.39,230,1.06
"1979","054450","텔레칩스",18400,-600,-3.16,663,27.75,7624,2.41,120,0.65
"1980","091440","텔레필드",3725,-75,-1.97,572,6.51,2971,1.25,0,0
"1981","078000","텔코웨어",11300,-200,-1.74,761,14.85,11450,0.99,550,4.87
"1982","200230","텔콘RF제약",4940,-60,-1.2,NA,NA,1337,3.69,0,0
"1983","214420","토니모리",8290,-110,-1.31,NA,NA,5600,1.48,0,0
"1984","215480","토박스코리아",1340,25,1.9,4,335,555,2.41,0,0
"1985","051360","토비스",7180,-200,-2.71,1420,5.06,11606,0.62,240,3.34
"1986","045340","토탈소프트",19750,400,2.07,301,65.61,1313,15.04,0,0
"1987","108230","톱텍",12550,-250,-1.95,105,119.52,9079,1.38,100,0.8
"1988","079970","투비소프트",1955,-40,-2.01,NA,NA,1778,1.1,0,0
"1989","105550","트루윈",4490,-205,-4.37,NA,NA,2075,2.16,0,0
"1990","026150","특수건설",7090,-190,-2.61,52,136.35,5689,1.25,0,0
"1991","322180","티라유텍",16550,-700,-4.06,646,25.62,5233,3.16,0,0
"1992","117730","티로보틱스",11100,-200,-1.77,NA,NA,2666,4.16,0,0
"1993","033830","티비씨",1200,0,0,59,20.34,1107,1.08,16,1.33
"1994","057680","티사이언티픽",3160,-60,-1.86,54,58.52,890,3.55,0,0
"1995","064760","티씨케이",151400,-9200,-5.73,4011,37.75,18883,8.02,900,0.59
"1996","246710","티앤알바이오팹",18200,1000,5.81,NA,NA,2966,6.14,0,0
"1997","340570","티앤엘",36800,-1150,-3.03,2277,16.16,10385,3.54,400,1.09
"1998","277880","티에스아이",18300,800,4.57,NA,NA,3131,5.84,0,0
"1999","131290","티에스이",51600,-4000,-7.19,1583,32.6,14862,3.47,200,0.39
"2000","019180","티에이치엔",3350,-90,-2.62,959,3.49,3503,0.96,60,1.79
"2001","356860","티엘비",43200,-1600,-3.57,2272,19.01,6680,6.47,70,0.16
"2002","062860","티엘아이",12750,-250,-1.92,180,70.83,7219,1.77,100,0.78
"2003","363280","티와이홀딩스",24500,-100,-0.41,NA,NA,NA,NA,0,0
"2004","36328K","티와이홀딩스우",22150,-450,-1.99,NA,NA,NA,NA,0,0
"2005","321550","티움바이오",16800,-750,-4.27,NA,NA,3943,4.26,0,0
