"","종목코드","종목명","종가","대비","등락률","시장구분","업종명","시가총액","EPS","PER","BPS","PBR","주당배당금","배당수익률"
"1086","052460","아이크래프트",3615,-100,-2.69,"KOSDAQ","컴퓨터서비스",52807688640,NA,NA,2209,1.64,0,0
"900","038010","제일테크노스",5860,140,2.45,"KOSDAQ","금속",5.274e+10,492,11.91,8454,0.69,90,1.54
"1331","075130","플랜티넷",5880,-170,-2.81,"KOSDAQ","컴퓨터서비스",52684800000,303,19.41,7467,0.79,250,4.25
"1933","208370","셀바스헬스케어",2425,-25,-1.02,"KOSDAQ","의료·정밀기기",52575367700,NA,NA,1114,2.18,0,0
"1575","101000","상상인인더스트리",829,-31,-3.6,"KOSDAQ","기계·장비",52492779887,NA,NA,400,2.07,0,0
"1051","049830","승일",8560,-80,-0.93,"KOSDAQ","금속",52490878720,NA,NA,22914,0.37,0,0
"1541","096640","멜파스",1550,10,0.65,"KOSDAQ","IT부품",52472504950,NA,NA,1327,1.17,0,0
"1105","053290","NE능률",3175,-5,-0.16,"KOSDAQ","출판·매체복제",52471024725,59,53.81,3886,0.82,0,0
"700","024830","세원물산",6280,0,0,"KOSDAQ","운송장비·부품",5.2438e+10,1572,3.99,22641,0.28,25,0.4
"2288","332370","아이디피",7890,-130,-1.62,"KOSDAQ","정보기기",52364849070,680,11.6,4385,1.8,0,0
"990","044380","주연테크",957,-26,-2.64,"KOSPI","전기전자",52263769173,NA,NA,731,1.31,0,0
"1826","168330","내츄럴엔도텍",2525,0,0,"KOSDAQ","기타서비스",52181200550,NA,NA,1010,2.5,0,0
"370","006920","모헨즈",4760,-290,-5.74,"KOSDAQ","비금속",51979200000,50,95.2,2067,2.3,0,0
"483","010770","평화홀딩스",3540,-90,-2.48,"KOSPI","운수장비",51774149640,NA,NA,7971,0.44,150,4.24
"1031","048470","대동스틸",5160,-220,-4.09,"KOSDAQ","금속",5.16e+10,32,161.25,6111,0.84,30,0.58
"903","038110","에코플라스틱",2010,-75,-3.6,"KOSDAQ","운송장비·부품",51595433700,NA,NA,4274,0.47,30,1.49
"1012","046310","백금T&A",3130,-140,-4.28,"KOSDAQ","통신장비",51390346330,119,26.3,2650,1.18,50,1.6
"999","045300","성우테크론",5460,-360,-6.19,"KOSDAQ","반도체",51354586920,492,11.1,5254,1.04,40,0.73
"481","010660","화천기계",2330,-35,-1.48,"KOSPI","기계",5.126e+10,NA,NA,5663,0.41,0,0
"227","003780","진양산업",3940,-85,-2.11,"KOSPI","화학",5.122e+10,525,7.5,3159,1.25,200,5.08
"809","033250","체시스",1600,-45,-2.74,"KOSPI","운수장비",5.12e+10,NA,NA,954,1.68,0,0
"925","039310","세중",2820,-105,-3.59,"KOSDAQ","기타서비스",51103100940,123,22.93,4462,0.63,0,0
"1741","134060","이퓨쳐",10700,710,7.11,"KOSDAQ","출판·매체복제",51030975000,381,28.08,3856,2.77,0,0
"643","019540","일지테크",3775,-65,-1.69,"KOSDAQ","운송장비·부품",51013462500,NA,NA,8805,0.43,0,0
"1295","070590","한솔인티큐브",3660,-80,-2.14,"KOSDAQ","컴퓨터서비스",50799046860,NA,NA,1705,2.15,0,0
"2263","320000","윈텍",2740,-85,-3.01,"KOSDAQ","기계·장비",50687665520,NA,NA,NA,NA,0,0
"875","036620","버추얼텍",732,-8,-1.08,"KOSDAQ","유통",50589518448,NA,NA,287,2.55,0,0
"343","006200","한국전자홀딩스",1080,-60,-5.26,"KOSPI","기타금융",50547386880,NA,NA,2289,0.47,0,0
"1768","140520","대창스틸",2525,-75,-2.88,"KOSDAQ","금속",5.05e+10,NA,NA,4685,0.54,100,3.96
"1941","213090","미래테크놀로지",8250,50,0.61,"KOSDAQ","소프트웨어",50496501000,554,14.89,9297,0.89,120,1.45
"629","018470","조일알미늄",593,-16,-2.63,"KOSPI","철강금속",50468999525,NA,NA,1617,0.37,0,0
"1861","184230","SGA솔루션즈",1295,105,8.82,"KOSDAQ","소프트웨어",50431968475,NA,NA,496,2.61,0,0
"1250","066910","손오공",1875,-35,-1.83,"KOSDAQ","유통",50430301875,NA,NA,909,2.06,0,0
"712","025530","SJM홀딩스",3375,-160,-4.53,"KOSPI","유통업",50402277000,363,9.3,10066,0.34,175,5.19
"1876","190650","코리아에셋투자증권",7860,-120,-1.5,"KOSDAQ","금융",50209680000,1207,6.51,10902,0.72,300,3.82
"776","032080","아즈텍WB",2335,-75,-3.11,"KOSDAQ","섬유·의류",50181552715,231,10.11,4437,0.53,0,0
"1935","208710","바이오로그디바이스",1735,-65,-3.61,"KOSDAQ","IT부품",50090069395,219,7.92,1944,0.89,0,0
"1425","085810","알티캐스트",1750,-75,-4.11,"KOSDAQ","소프트웨어",49728663250,NA,NA,2931,0.6,0,0
"552","014100","메디앙스",4195,0,0,"KOSDAQ","화학",4.9501e+10,3302,1.27,6925,0.61,0,0
"1310","072130","유엔젤",3745,-125,-3.23,"KOSPI","서비스업",49416975230,NA,NA,2745,1.36,0,0
"1180","060480","국일신동",4430,-270,-5.74,"KOSDAQ","금속",49128700000,NA,NA,4269,1.04,50,1.13
"2037","234920","자이글",3630,-140,-3.71,"KOSDAQ","일반전기전자",49117203300,NA,NA,3818,0.95,0,0
"1589","101730","조이맥스",3105,-145,-4.46,"KOSDAQ","디지털컨텐츠",49045446675,NA,NA,798,3.89,0,0
"1282","069140","누리플랜",6900,-200,-2.82,"KOSDAQ","금속",49008926700,NA,NA,4313,1.6,0,0
"1176","060300","레드로버",1830,0,0,"KOSDAQ","오락·문화",48765969930,NA,NA,312,5.87,0,0
"1616","106080","하이소닉",3330,0,0,"KOSDAQ","IT부품",48753617580,NA,NA,883,3.77,0,0
"1365","079650","서산",2420,-75,-3.01,"KOSDAQ","비금속",4.84e+10,NA,NA,3526,0.69,0,0
"1234","065770","CS",2560,-65,-2.48,"KOSDAQ","통신장비",48217984000,NA,NA,1155,2.22,0,0
"2086","254120","자비스",2345,-15,-0.64,"KOSDAQ","기계·장비",47683466845,NA,NA,806,2.91,0,0
"1554","098120","마이크로컨텍솔",5720,-260,-4.35,"KOSDAQ","반도체",47549021520,106,53.96,3942,1.45,0,0
"1835","173130","오파스넷",4005,-55,-1.35,"KOSDAQ","소프트웨어",47501022150,NA,NA,1492,2.68,0,0
"1241","066430","와이오엠",2995,20,0.67,"KOSDAQ","유통",47487929320,NA,NA,940,3.19,0,0
"1731","131180","딜리",1615,-30,-1.82,"KOSDAQ","정보기기",47400250000,74,21.82,1964,0.82,40,2.48
"938","039980","리노스",1140,-15,-1.3,"KOSDAQ","유통",47356290840,NA,NA,1723,0.66,0,0
"1248","066790","씨씨에스",846,0,0,"KOSDAQ","방송서비스",47355837282,NA,NA,590,1.43,0,0
"1932","208350","지란지교시큐리티",5700,-20,-0.35,"KOSDAQ","출판·매체복제",47347283700,318,17.92,5177,1.1,0,0
"845","035290","더블유에프엠",1305,0,0,"KOSDAQ","출판·매체복제",47272202550,NA,NA,50,26.1,0,0
"414","008470","부스타",5620,-150,-2.6,"KOSDAQ","금속",47234976000,416,13.51,8763,0.64,90,1.6
"1426","085910","네오티스",3915,-55,-1.39,"KOSDAQ","운송장비·부품",47219331780,135,29,3880,1.01,250,6.39
"367","006880","신송홀딩스",3990,-120,-2.92,"KOSPI","유통업",47197143420,NA,NA,7609,0.52,80,2.01
"429","009140","경인전자",30000,-1550,-4.91,"KOSPI","전기전자",47123910000,182,164.84,34673,0.87,250,0.83
"1136","054940","엑사이엔씨",1420,-10,-0.7,"KOSDAQ","건설",47106438160,NA,NA,1570,0.9,0,0
"642","019490","하이트론",7010,170,2.49,"KOSPI","전기전자",47070495640,NA,NA,3091,2.27,0,0
"2253","317770","슈프리마아이디",15450,-450,-2.83,"KOSDAQ","일반전기전자",46844709000,397,38.92,12939,1.19,0,0
"1067","051390","YW",4100,-25,-0.61,"KOSDAQ","유통",46557008800,218,18.81,6272,0.65,50,1.22
"1450","088790","진도",3730,60,1.63,"KOSPI","유통업",46430085120,NA,NA,8030,0.46,100,2.68
"224","003680","한성기업",7470,-270,-3.49,"KOSPI","음식료품",46385077050,NA,NA,8081,0.92,0,0
"1096","053050","지에스이",1545,-35,-2.22,"KOSDAQ","전기·가스·수도",46330837365,155,9.97,2305,0.67,40,2.59
"668","021880","메이슨캐피탈",466,-3,-0.64,"KOSDAQ","금융",46219934128,NA,NA,313,1.49,0,0
"982","043590","크로바하이텍",1865,0,0,"KOSDAQ","반도체",46187765670,NA,NA,861,2.17,0,0
"1205","064480","브리지텍",3860,-135,-3.38,"KOSDAQ","컴퓨터서비스",46136650000,NA,NA,2755,1.4,100,2.59
"1135","054930","유신",15350,0,0,"KOSDAQ","기타서비스",4.605e+10,NA,NA,27126,0.57,0,0
"1174","060260","뉴보텍",1375,-35,-2.48,"KOSDAQ","화학",45971406250,66,20.83,826,1.66,0,0
"843","035200","프럼파스트",4715,-190,-3.87,"KOSDAQ","화학",45879731850,124,38.02,3618,1.3,0,0
"744","028080","휴맥스홀딩스",3625,-125,-3.33,"KOSDAQ","금융",45593459250,534,6.79,12176,0.3,0,0
"1358","079000","와토스코리아",6330,-170,-2.62,"KOSDAQ","화학",4.5576e+10,437,14.49,10456,0.61,200,3.16
"784","032580","피델릭스",1385,-60,-4.15,"KOSDAQ","반도체",45535790395,NA,NA,1370,1.01,0,0
"458","009810","엔케이물산",573,-11,-1.88,"KOSPI","유통업",45518667330,NA,NA,802,0.71,0,0
"51","000760","이화산업",16250,-250,-1.52,"KOSPI","유통업",4.55e+10,NA,NA,36329,0.45,0,0
"321","005820","원림",20650,350,1.72,"KOSPI","섬유의복",4.543e+10,1450,14.24,39414,0.52,250,1.21
"1773","141070","맥스로텍",1265,-110,-8,"KOSDAQ","기계·장비",45407617750,NA,NA,969,1.31,0,0
"1648","114190","강원",2500,0,0,"KOSDAQ","금속",45387277500,NA,NA,1211,2.06,0,0
"1265","067770","세진티에스",5400,-230,-4.09,"KOSDAQ","IT부품",45341602200,NA,NA,4464,1.21,0,0
"1057","050320","아래스",990,0,0,"KOSDAQ","컴퓨터서비스",45205142400,NA,NA,60,16.5,0,0
"1948","214310","세미콘라이트",1130,-35,-3,"KOSDAQ","반도체",45004411690,NA,NA,1565,0.72,0,0
"1970","217190","제너셈",5130,-140,-2.66,"KOSDAQ","반도체",44985862620,368,13.94,2381,2.15,50,0.97
"1385","081580","성우전자",2900,-155,-5.07,"KOSDAQ","IT부품",44973614700,NA,NA,6595,0.44,0,0
"992","044480","경남바이오파마",2230,-90,-3.88,"KOSDAQ","화학",44885007380,NA,NA,3458,0.64,0,0
"1380","080530","코디",1820,-65,-3.45,"KOSDAQ","화학",44558011680,NA,NA,1852,0.98,0,0
"651","019990","에너토크",4560,-175,-3.7,"KOSDAQ","기계·장비",44487761280,51,89.41,4106,1.11,50,1.1
"239","004100","태양금속",1200,-25,-2.04,"KOSPI","운수장비",4.404e+10,NA,NA,1773,0.68,5,0.42
"1290","069640","한세엠케이",3405,5,0.15,"KOSPI","유통업",43956241410,NA,NA,7793,0.44,0,0
"1801","153460","네이블",6720,-220,-3.17,"KOSDAQ","소프트웨어",43881694080,NA,NA,3674,1.83,0,0
"1629","109080","옵티시스",7780,-170,-2.14,"KOSDAQ","통신장비",43848080000,579,13.44,6727,1.16,50,0.64
"1408","084180","수성",2165,-150,-6.48,"KOSDAQ","기계·장비",43728087615,NA,NA,1235,1.75,0,0
"576","015020","이스타코",1020,-55,-5.12,"KOSPI","서비스업",43708632000,307,3.32,1141,0.89,0,0
"797","032960","동일기연",12800,-1000,-7.25,"KOSDAQ","IT부품",43613555200,852,15.02,14924,0.86,40,0.31
"1007","046070","코다코",1115,-15,-1.33,"KOSDAQ","운송장비·부품",43556645440,NA,NA,752,1.48,0,0
"1429","086250","이노와이즈",1405,0,0,"KOSDAQ","기계·장비",43288294470,NA,NA,NA,NA,0,0
"2234","310200","애니플러스",1520,-35,-2.25,"KOSDAQ","오락·문화",43179307280,NA,NA,1881,0.81,0,0
"1526","095270","웨이브일렉트로",2930,95,3.35,"KOSDAQ","IT부품",43093309020,NA,NA,1239,2.36,0,0
"1221","065440","이루온",1575,-25,-1.56,"KOSDAQ","소프트웨어",42958156500,20,78.75,1263,1.25,0,0
"2251","317530","캐리소프트",6310,330,5.52,"KOSDAQ","오락·문화",42663146760,NA,NA,2625,2.4,0,0
"1428","086060","진바이오텍",4945,-95,-1.88,"KOSDAQ","음식료·담배",42579352715,98,50.46,5450,0.91,30,0.61
"384","007530","영신금속",3310,-70,-2.07,"KOSDAQ","금속",42477124080,450,7.36,3267,1.01,0,0
"1220","065420","에스아이리소스",639,0,0,"KOSDAQ","광업",42391307925,NA,NA,178,3.59,0,0
"159","002690","동일제강",2815,115,4.26,"KOSPI","철강금속",4.2225e+10,74,38.04,8703,0.32,10,0.36
"1125","054300","팬스타엔터프라이즈",799,-17,-2.08,"KOSDAQ","기계·장비",42124170086,16,49.94,821,0.97,0,0
"1017","046970","우리로",1495,-40,-2.61,"KOSDAQ","유통",42104425025,NA,NA,1107,1.35,0,0
"722","025880","케이씨피드",2510,10,0.4,"KOSDAQ","음식료·담배",41956803580,NA,NA,3124,0.8,15,0.6
"1040","049120","파인디앤씨",1585,-55,-3.35,"KOSDAQ","IT부품",41780511240,NA,NA,1718,0.92,25,1.58
"752","029480","릭스솔루션",523,-31,-5.6,"KOSDAQ","통신장비",41665200848,NA,NA,365,1.43,0,0
"1424","085670","뉴프렉스",1890,-70,-3.57,"KOSDAQ","IT부품",41663755350,NA,NA,2301,0.82,0,0
"764","030720","동원수산",8940,-60,-0.67,"KOSPI","농업, 임업 및 어업",41605016700,1304,6.86,10939,0.82,0,0
"1390","082660","코스나인",1365,-35,-2.5,"KOSDAQ","IT부품",41478351915,NA,NA,629,2.17,0,0
"1071","051630","진양화학",3455,-40,-1.14,"KOSPI","화학",4.146e+10,NA,NA,2221,1.56,0,0
"2019","227610","아우딘퓨쳐스",2070,-65,-3.04,"KOSDAQ","화학",4.14e+10,NA,NA,1707,1.21,0,0
"2042","237750","피앤씨테크",6370,-140,-2.15,"KOSDAQ","일반전기전자",41383342000,428,14.88,9172,0.69,0,0
"1513","093640","다믈멀티미디어",3145,-75,-2.33,"KOSDAQ","반도체",41328055020,53,59.34,1961,1.6,0,0
"1857","182690","테라셈",1940,205,11.82,"KOSDAQ","반도체",41056507120,NA,NA,548,3.54,0,0
"707","024940","PN풍년",4105,-35,-0.85,"KOSDAQ","금속",4.105e+10,577,7.11,3828,1.07,25,0.61
"1468","090150","광진윈텍",4225,-80,-1.86,"KOSDAQ","운송장비·부품",40806710425,223,18.95,4315,0.98,100,2.37
"530","012620","원일특강",9230,-290,-3.05,"KOSDAQ","금속",4.0612e+10,2259,4.09,26821,0.34,150,1.63
"1232","065690","파커스",2890,0,0,"KOSDAQ","IT부품",40354541010,NA,NA,5914,0.49,150,5.19
"1839","175140","인포마크",8420,-260,-3,"KOSDAQ","통신장비",40314917900,NA,NA,3150,2.67,0,0
"1167","059100","아이컴포넌트",5690,140,2.52,"KOSDAQ","IT부품",40233193400,NA,NA,4061,1.4,0,0
"1940","212560","네오오토",5100,-20,-0.39,"KOSDAQ","운송장비·부품",40162311300,317,16.09,10077,0.51,50,0.98
"506","011420","갤럭시아에스엠",1450,-30,-2.03,"KOSPI","서비스업",39946983800,NA,NA,791,1.83,0,0
"396","007770","한일화학",11350,-250,-2.16,"KOSDAQ","화학",39838500000,475,23.89,26611,0.43,150,1.32
"1142","056090","유앤아이",4800,-140,-2.83,"KOSDAQ","의료·정밀기기",39522432000,NA,NA,4892,0.98,0,0
"1206","064510","에코마이스터",1475,-15,-1.01,"KOSDAQ","기계·장비",39370121800,NA,NA,855,1.73,0,0
"847","035460","기산텔레콤",2700,-70,-2.53,"KOSDAQ","통신장비",39358818000,231,11.69,2198,1.23,0,0
"285","005030","부산주공",690,-8,-1.15,"KOSPI","운수장비",39226166730,NA,NA,709,0.97,0,0
"684","023790","동일철강",5290,110,2.12,"KOSDAQ","금속",38855499650,611,8.66,7397,0.72,0,0
"799","033050","제이엠아이",1190,-40,-3.25,"KOSDAQ","출판·매체복제",38769416980,NA,NA,1090,1.09,0,0
"1873","189860","서전기전",3995,-100,-2.44,"KOSDAQ","일반전기전자",38746626100,138,28.95,3894,1.03,30,0.75
"1511","093380","풍강",3900,-100,-2.5,"KOSDAQ","금속",38529320700,114,34.21,6168,0.63,60,1.54
"1316","072950","빛샘전자",6420,-290,-4.32,"KOSDAQ","반도체",3.852e+10,333,19.28,9323,0.69,100,1.56
"1868","187790","나노",1490,-50,-3.25,"KOSDAQ","화학",38438803950,18,82.78,1954,0.76,0,0
"1043","049470","SGA",787,-1,-0.13,"KOSDAQ","소프트웨어",38415239963,NA,NA,577,1.36,0,0
"2255","317850","대모",4585,-230,-4.78,"KOSDAQ","기계·장비",38167465700,235,19.51,5213,0.88,70,1.53
"1583","101390","아이엠",894,-24,-2.61,"KOSDAQ","IT부품",38036520936,NA,NA,770,1.16,0,0
"2000","223310","경남제약헬스케어",3320,0,0,"KOSDAQ","소프트웨어",37836250520,NA,NA,4820,0.69,0,0
"475","010420","한솔PNS",1825,-45,-2.41,"KOSPI","유통업",37399746900,154,11.85,2004,0.91,25,1.37
"1336","076610","해성옵틱스",1160,-230,-16.55,"KOSDAQ","IT부품",37160313480,NA,NA,1957,0.59,0,0
"760","030350","드래곤플라이",2170,-125,-5.45,"KOSDAQ","디지털컨텐츠",37123042810,NA,NA,773,2.81,0,0
"2009","225590","패션플랫폼",1390,-40,-2.8,"KOSDAQ","섬유·의류",37025031070,164,8.48,1474,0.94,0,0
"1360","079170","한창산업",7080,-100,-1.39,"KOSDAQ","금속",3.6816e+10,227,31.19,10088,0.7,110,1.55
"1126","054410","케이피티유",7270,-30,-0.41,"KOSDAQ","금속",36786200000,NA,NA,6500,1.12,0,0
"1812","159910","스킨앤스킨",263,0,0,"KOSDAQ","반도체",36570869305,NA,NA,282,0.93,0,0
"499","011230","삼화전자",3495,-50,-1.41,"KOSPI","전기전자",36550500300,NA,NA,1132,3.09,0,0
"571","014910","성문전자",1865,-15,-0.8,"KOSPI","전기전자",36342988305,NA,NA,1356,1.38,0,0
"2105","263540","샘코",2015,0,0,"KOSDAQ","운송장비·부품",36098614175,NA,NA,1101,1.83,0,0
"1035","048830","엔피케이",1925,-25,-1.28,"KOSDAQ","화학",36043551775,NA,NA,2153,0.89,30,1.56
"1307","071950","코아스",1160,-15,-1.28,"KOSPI","기타제조업",35852363600,70,16.57,811,1.43,0,0
"2273","323230","엠에프엠코리아",2005,-25,-1.23,"KOSDAQ","섬유·의류",35791413395,NA,NA,NA,NA,0,0
"985","043710","서울리거",979,12,1.24,"KOSDAQ","유통",35692831361,NA,NA,1717,0.57,0,0
"1900","197140","디지캡",4805,-110,-2.24,"KOSDAQ","출판·매체복제",35601797015,185,25.97,3932,1.22,70,1.46
"1398","083470","이엠앤아이",1585,0,0,"KOSDAQ","IT부품",35542856275,968,1.64,219,7.24,0,0
"1294","070300","엑스큐어",4810,0,0,"KOSDAQ","소프트웨어",35430815940,175,27.49,3165,1.52,0,0
"1960","215090","이디티",672,-32,-4.55,"KOSDAQ","의료·정밀기기",35108456544,NA,NA,778,0.86,0,0
"1881","192390","윈하이텍",3290,-150,-4.36,"KOSDAQ","금속",35061187840,NA,NA,4905,0.67,0,0
"1417","084870","TBH글로벌",1680,-10,-0.59,"KOSPI","섬유의복",35039455920,NA,NA,5163,0.33,0,0
"2146","275630","에스에스알",5860,0,0,"KOSDAQ","소프트웨어",34750022680,194,30.21,4265,1.37,0,0
"1091","052770","아이톡시",3180,0,0,"KOSDAQ","디지털컨텐츠",34542772260,NA,NA,501,6.35,0,0
"1695","123330","제닉",4930,270,5.79,"KOSDAQ","화학",3.451e+10,NA,NA,3877,1.27,0,0
"1484","091440","텔레필드",3725,-75,-1.97,"KOSDAQ","통신장비",34180134375,572,6.51,2971,1.25,0,0
"1747","136510","쎄미시스코",5980,-270,-4.32,"KOSDAQ","기계·장비",33713320420,NA,NA,4633,1.29,0,0
"863","036180","지더블유바이텍",1205,0,0,"KOSDAQ","유통",33647104140,NA,NA,1342,0.9,0,0
"727","026040","제이에스티나",2020,-20,-0.98,"KOSDAQ","기타제조",33337655800,NA,NA,2745,0.74,0,0
"778","032280","삼일",2050,-115,-5.31,"KOSDAQ","운송",33237859500,213,9.62,4001,0.51,50,2.44
"906","038340","UCI",867,19,2.24,"KOSDAQ","기타서비스",32423517189,NA,NA,1110,0.78,0,0
"1662","115570","스타플렉스",4210,-95,-2.21,"KOSDAQ","화학",32377455470,NA,NA,9954,0.42,80,1.9
"1099","053110","소리바다",325,-39,-10.71,"KOSDAQ","디지털컨텐츠",32112270450,NA,NA,338,0.96,0,0
"578","015260","에이엔피",1470,5,0.34,"KOSPI","전기전자",32084821230,NA,NA,4707,0.31,0,0
"1877","191410","육일씨엔에쓰",3420,40,1.18,"KOSDAQ","IT부품",32021535240,NA,NA,3147,1.09,0,0
"994","044780","에이치케이",1730,-20,-1.14,"KOSDAQ","기계·장비",32015011510,45,38.44,2642,0.65,0,0
"609","017250","인터엠",1490,-15,-1,"KOSDAQ","일반전기전자",31357745830,NA,NA,3079,0.48,100,6.71
"79","001210","금호전기",2610,-30,-1.14,"KOSPI","전기전자",31272550200,NA,NA,3098,0.84,0,0
"1743","134580","디엠티",2760,-70,-2.47,"KOSDAQ","통신장비",3.105e+10,NA,NA,2181,1.27,0,0
"424","008830","대동기어",3450,-175,-4.83,"KOSDAQ","기계·장비",31006944000,NA,NA,6383,0.54,25,0.72
"90","001420","태원물산",4060,-95,-2.29,"KOSPI","운수장비",3.0856e+10,73,55.62,4237,0.96,85,2.09
"730","026910","광진실업",4810,-175,-3.51,"KOSDAQ","금속",30809998050,NA,NA,4384,1.1,0,0
"480","010640","진양폴리",3060,-100,-3.16,"KOSPI","화학",3.06e+10,755,4.05,2658,1.15,100,3.27
"1866","187270","신화콘텍",3000,-25,-0.83,"KOSDAQ","IT부품",30431535000,NA,NA,4818,0.62,0,0
"2018","227100","디자인",8930,-20,-0.22,"KOSDAQ","일반전기전자",30410498830,NA,NA,4597,1.94,0,0
"1560","099410","동방선기",2235,230,11.47,"KOSDAQ","운송장비·부품",30264139470,NA,NA,2108,1.06,0,0
"196","003280","흥아해운",258,0,0,"KOSPI","운수창고업",30117000222,NA,NA,276,0.93,0,0
"1005","045890","GV",338,-70,-17.16,"KOSDAQ","일반전기전자",28948411206,NA,NA,811,0.42,0,0
"1546","096870","엘디티",4180,-215,-4.89,"KOSDAQ","반도체",27915712000,NA,NA,1480,2.82,0,0
"1645","113810","디젠스",851,-76,-8.2,"KOSDAQ","운송장비·부품",27766471401,NA,NA,597,1.43,0,0
"119","001770","신화실업",22850,-450,-1.93,"KOSPI","철강금속",27759962300,793,28.81,28118,0.81,100,0.44
"1556","098660","에스티오",2195,-190,-7.97,"KOSDAQ","섬유·의류",27439642320,270,8.13,2810,0.78,120,5.47
"934","039740","한국정보공학",3390,-65,-1.88,"KOSDAQ","유통",27182365830,223,15.2,5025,0.67,0,0
"1445","087730","이엠네트웍스",8160,0,0,"KOSDAQ","반도체",26570510400,NA,NA,855,9.54,0,0
"801","033110","코너스톤네트웍스",204,0,0,"KOSDAQ","유통",26473567764,NA,NA,288,0.71,0,0
"455","009730","코센",905,0,0,"KOSDAQ","금속",26398999325,NA,NA,230,3.93,0,0
"1899","196700","웹스",1925,-60,-3.02,"KOSDAQ","화학",26369566300,NA,NA,2837,0.68,0,0
"656","020400","대동금속",9000,-140,-1.53,"KOSDAQ","금속",25883028000,NA,NA,13552,0.66,60,0.67
"1236","066110","한프",480,0,0,"KOSDAQ","정보기기",25343808000,NA,NA,NA,NA,0,0
"1584","101400","엔시트론",784,-21,-2.61,"KOSDAQ","반도체",25319992656,NA,NA,580,1.35,0,0
"152","002420","세기상사",61600,0,0,"KOSPI","서비스업",25107667200,NA,NA,55045,1.12,0,0
